#name, A, B, C, D, E, F
NODE_0000020, 0.9999380373225815, 5.027629966377251e-06, 3.766416356124821e-07, 4.336403762920205e-07, 4.8584497909265644e-05, 7.540267530908166e-06
|A/cattle/South_Dakota/24-010354-005-300/2024|H5N1|PB2||B3.13|cattle|South_Dakota|2024-04-05, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000021, 0.9999380377110605, 5.027627499724315e-06, 3.7664158704156306e-07, 4.3364032181292956e-07, 4.858411848431608e-05, 7.540261046776217e-06
|A/cattle/South_Dakota/24-010354-002-300/2024|H5N1|PB2||B3.13|cattle|South_Dakota|2024-04-05, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000022, 0.9999380450935721, 5.027538178375234e-06, 3.766402491717909e-07, 4.3363874361510607e-07, 4.857703663030616e-05, 7.540052626143149e-06
|A/cattle/South_Dakota/24-010354-002/2024|H5N1|PB2||B3.13|cattle|South_Dakota|2024-04-05, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000023, 0.9999381875197052, 5.024194418090606e-06, 3.7657943636684226e-07, 4.335640006319975e-07, 4.844487299948485e-05, 7.533269440302537e-06
|A/cattle/Texas/24-009775-001/2024|H5N1|PB2||B3.13|cattle|Texas|2024-03-10, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000024, 0.999941012598667, 4.896798960739013e-06, 3.7225739844731155e-07, 4.283382033438914e-07, 4.597904406316202e-05, 7.310962707436365e-06
|A/cattle/USA/24-010354-007/2024|H5N1|PB2||B3.13|cattle|South_Dakota|2024-04-21, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
|A/cattle/South_Dakota/24-010354-011-300/2024|H5N1|PB2||B3.13|cattle|South_Dakota|2024-04-05, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0/6, 0.999933794580309, 5.173469540938148e-06, 3.8133023174452214e-07, 4.393106990109664e-07, 5.2411078033624176e-05, 7.800231185623239e-06
0/19, 0.9999348506549578, 5.162187659034469e-06, 3.810837896336351e-07, 4.390152951376927e-07, 5.13897641394858e-05, 7.777294158788011e-06
75.4/92, 0.9999408518870978, 4.900335348280983e-06, 3.7232189903899575e-07, 4.284171861115286e-07, 4.6128843464397674e-05, 7.318195004384863e-06
|A/cattle/Kansas/24-009497-005/2024|H5N1|PB2||B3.13|cattle|Kansas|2024-03-25, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
|A/cattle/Kansas/24-009497-006/2024|H5N1|PB2||B3.13|cattle|Kansas|2024-03-25, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
86.8/70, 0.9999380262631, 5.027730953832227e-06, 3.766432986232223e-07, 4.336423135590794e-07, 4.859521382144141e-05, 7.540506512612019e-06
|A/cattle/Idaho/24-009491-003/2024|H5N1|PB2||B3.13|cattle|Idaho|2024-03-27, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0/95, 0.9999410046414632, 4.896891277683317e-06, 3.722588409477316e-07, 4.283398962818009e-07, 4.598668975699893e-05, 7.31117876500637e-06
|A/cattle/Idaho/24-009491-001/2024|H5N1|PB2||B3.13|cattle|Idaho|2024-03-27, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
