#name, A, B, C, D, E, F
NODE_0000025, 0.9999767575053792, 1.5015622762341649e-05, 1.7334938206738031e-07, 1.73349146597624e-07, 3.2504325671201803e-06, 4.629740762725625e-06
|A/cattle/New_Mexico/24-010330-008/2024|H5N1|MP||B3.13|cattle|New_Mexico|2024-04-01, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000026, 0.9999765901623474, 1.502355924227643e-05, 1.7342309114846917e-07, 1.7342285559599007e-07, 3.407840413748414e-06, 4.631592049778504e-06
|A/cattle/New_Mexico/24-010330-005-300/2024|H5N1|MP||B3.13|cattle|New_Mexico|2024-04-01, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000027, 0.9999684000621519, 1.5239561849314766e-05, 1.7696245318693667e-07, 1.7696221380884502e-07, 1.1309719649319084e-05, 4.696731682548574e-06
|A/cattle/New_Mexico/24-010330-003-300/2024|H5N1|MP||B3.13|cattle|New_Mexico|2024-04-01, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000028, 0.9995640433684991, 2.0556631733577397e-05, 3.365359077268151e-07, 3.365355082095325e-07, 0.0004079927199610144, 6.734208390317438e-06
|A/cattle/New_Mexico/24-010330-005/2024|H5N1|MP||B3.13|cattle|New_Mexico|2024-04-01, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000029, 0.9794912769393671, 0.00012012641321192638, 6.048327453995073e-06, 6.048322062322671e-06, 0.020322217399860662, 5.428259804416791e-05
|A/chicken/Texas/24-009654-004/2024|H5N1|MP||B3.13|poultry|Texas|2024-04-01, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000030, 0.9995642308258184, 2.0534365508127684e-05, 3.3651161002173513e-07, 3.365112105494515e-07, 0.00040783098585262705, 6.7308000003128025e-06
|A/cattle/New_Mexico/24-010193-007/2024|H5N1|MP||B3.13|cattle|New_Mexico|2024-03-29, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000031, 0.9999692394424498, 1.473602070650948e-05, 1.7553843513115666e-07, 1.755381982718101e-07, 1.1082674122868147e-05, 4.590786087300811e-06
|A/cattle/USA/24-012457-002/2024|H5N1|MP||B3.13|cattle|Texas|2024-05-02, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
|A/cattle/New_Mexico/24-010330-006-300/2024|H5N1|MP||B3.13|cattle|New_Mexico|2024-04-01, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0/14, 0.9999757749758933, 1.563012205570848e-05, 1.7494235831410097e-07, 1.7494212005095352e-07, 3.4920460913541476e-06, 4.752971481262831e-06
0/20, 0.9999751536398399, 1.6122918473363902e-05, 1.8148489626012547e-07, 1.8148464918191672e-07, 3.443537655890858e-06, 4.91693448526499e-06
85.1/68, 0.9999758818250709, 1.5581880639878086e-05, 1.8003385016591728e-07, 1.800336056672987e-07, 3.370787611529276e-06, 4.805439221785345e-06
|A/cattle/Idaho/24-009491-007/2024|H5N1|MP||B3.13|cattle|Idaho|2024-03-27, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0/95, 0.9999774044796816, 1.4537839707399212e-05, 1.7200633988723358e-07, 1.7200610680008146e-07, 3.184483591060245e-06, 4.5291845733255914e-06
|A/cattle/USA/24-009779-005/2024|H5N1|MP||B3.13|cattle|Idaho|2024-04-18, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
|A/cattle/Idaho/24-009491-002/2024|H5N1|MP||B3.13|cattle|Idaho|2024-03-27, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
74.2/90, 0.999976324610585, 1.5296712522463395e-05, 1.7666071105846635e-07, 1.7666047111583923e-07, 3.308518917509007e-06, 4.716836792885722e-06
|A/cattle/Texas/24-009310-007/2024|H5N1|MP||B3.13|cattle|Texas|2024-03-21, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000037, 0.999977416835117, 1.4528718351787577e-05, 1.7197944651571737e-07, 1.71979213476033e-07, 3.1832578347152408e-06, 4.52723003652619e-06
|A/cattle/Texas/24-009310-006/2024|H5N1|MP||B3.13|cattle|Texas|2024-03-21, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
|A/cattle/Texas/24-009310-007/2024|H5N1|MP|||cattle|Texas|2024-03-21, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0/7, 0.9999666516576619, 1.6325314258900316e-05, 1.799792028867197e-07, 1.7997895815782392e-07, 1.1739529200677522e-05, 4.923540717657536e-06
0/14, 0.9999526743770923, 3.0146227117304644e-05, 3.652014693947123e-07, 3.6520097745044986e-07, 6.99259857002801e-06, 9.456394773514201e-06
|A/cattle/USA/24-012377-007/2024|H5N1|MP||B3.13|cattle|Michigan|2024-05-01, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
|A/cattle/Texas/24-009776-004/2024|H5N1|MP||B3.13|cattle|Texas|2024-03-10, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0/0, 0.9995653236166052, 2.122634148048289e-05, 3.364336955557251e-07, 3.3643329404272353e-07, 0.00040590967253252515, 6.867502392038679e-06
0/11, 0.980032953446379, 0.0001181184939800912, 6.0874323039498665e-06, 6.087426897156684e-06, 0.019782863270869977, 5.3889929569814615e-05
|A/cattle/Texas/24-010513-003/2024|H5N1|MP||B3.13|cattle|Texas|2024-03-20, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
74.3/90, 0.007558014839145338, 7.422325970964566e-06, 1.671256552640405e-06, 1.6712558488288534e-06, 0.992426252813404, 4.96750907822797e-06
|A/chicken/Michigan/24-009582-002/2024|H5N1|MP||B3.13|poultry|Michigan|2024-04-01, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000043, 6.061599687762334e-05, 8.046553803111898e-08, 2.5775963348552863e-08, 2.5775956943740298e-08, 0.9999391947376033, 5.724806075959188e-08
|A/chicken/Michigan/24-010308-012/2024|H5N1|MP||B3.13|poultry|Michigan|2024-04-06, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000044, 1.7155429339663286e-06, 1.0049934044185753e-08, 9.658095855561439e-09, 9.658096264291932e-09, 0.999998245315701, 9.77523890609481e-09
|A/chicken/Michigan/24-009582-003/2024|H5N1|MP||B3.13|poultry|Michigan|2024-04-01, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000045, 1.2527944273766153e-06, 9.4697014521769e-09, 9.524670699722675e-09, 9.524671164877012e-09, 0.9999987093030929, 9.383436361779521e-09
|A/chicken/Michigan/24-010308-012-300/2024|H5N1|MP||B3.13|poultry|Michigan|2024-04-06, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000046, 1.2491588203889842e-06, 9.465085525794305e-09, 9.523607965209957e-09, 9.523608430813873e-09, 0.9999987129485595, 9.380318274874059e-09
|A/chicken/Michigan/24-010308-001-300/2024|H5N1|MP||B3.13|poultry|Michigan|2024-04-06, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000047, 1.2491296546291793e-06, 9.465048294758985e-09, 9.523599322288154e-09, 9.523599787895689e-09, 0.999998712977805, 9.380293094860905e-09
|A/chicken/Michigan/24-010308-007/2024|H5N1|MP||B3.13|poultry|Michigan|2024-04-06, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0
NODE_0000048, 1.2490527632507348e-06, 9.464914595436577e-09, 9.523536100007978e-09, 9.523536565623586e-09, 0.9999987130550599, 9.38018955022918e-09
|A/chicken/Michigan/24-010308-006-300/2024|H5N1|MP||B3.13|poultry|Michigan|2024-04-06, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000049, 1.2392990500052244e-06, 9.435744888401024e-09, 9.501402467691286e-09, 9.501402933519272e-09, 0.9999987229081928, 9.354206897856132e-09
|A/chicken/Michigan/24-009582-001/2024|H5N1|MP||B3.13|poultry|Michigan|2024-04-01, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
|A/chicken/Michigan/24-010308-007-300/2024|H5N1|MP||B3.13|poultry|Michigan|2024-04-06, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
0/10, 0.9999666114860318, 1.635171542682022e-05, 1.8002308089981689e-07, 1.8002283609073582e-07, 1.1748640749345263e-05, 4.928111874879814e-06
0/34, 0.9999519501720684, 3.067462259059301e-05, 3.670556901481931e-07, 3.6705519514250265e-07, 7.06931839892899e-06, 9.571776056808141e-06
|A/cattle/Idaho/24-009491-006/2024|H5N1|MP||B3.13|cattle|Idaho|2024-03-27, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
